Run,Iteration,dim-0,dim-1,dim-2,dim-3,dim-4,dim-5,dim-6,dim-7,dim-8,dim-9,dim-10,dim-11,dim-12,dim-13,dim-14,dim-15,dim-16,dim-17,dim-18,dim-19,dim-20,dim-21,dim-22,dim-23,dim-24,dim-25,dim-26,dim-27,dim-28,dim-29,dim-30,dim-31,dim-32,dim-33,dim-34,dim-35,dim-36,dim-37,dim-38,dim-39,dim-40,dim-41,dim-42,dim-43,dim-44,dim-45,dim-46,dim-47,dim-48,dim-49,dim-50,dim-51,dim-52,dim-53,dim-54,dim-55,dim-56,dim-57,dim-58,dim-59,dim-60,dim-61,dim-62,dim-63,dim-64,dim-65,dim-66,dim-67,dim-68,dim-69,dim-70,dim-71,dim-72,dim-73,dim-74,dim-75,dim-76,dim-77,dim-78,dim-79,dim-80,dim-81,dim-82,dim-83,dim-84,dim-85,dim-86,dim-87,dim-88,dim-89
4,5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,167.3924805468716,251.4330513749174,15.0,136.35619057867342,225.97058356463702,603.7946168810096,387.83062901861166,213.12244242617842,225.13581342365947,121.18924236829262,238.82602960085075,202.54913922060973,157.79331903915065,89.51557606753155,86.72264310126864,155.49251138914414,150.67282471437113,421.6423886088308,248.19596783736105,218.7672827199476,382.70521854414733,56.24842555614611,84.73921053551565,207.16491218363822,50.399237610682675,89.2235131991564,727.8226445227097,53.36269584478139,67.1102390028402,153.5584036791075,4.0,5.0,1.0,3.0,3.0,6.0,3.0,5.0,1.0,3.0,1.0,3.0,7.0,5.0,4.0,5.0,3.0,5.0,5.0,3.0,4.0,6.0,5.0,6.0,1.0,4.0,7.0,3.0,1.0,3.0
4,6,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,167.3924805468716,251.4330513749174,15.0,139.85657614404266,225.97058356463702,603.7946168810096,387.83062901861166,213.12244242617842,225.13581342365947,121.18924236829262,238.82602960085075,202.54913922060973,157.79331903915065,89.51557606753155,86.72264310126864,155.49251138914414,153.09447340815015,421.6423886088308,248.19596783736105,218.7672827199476,382.70521854414733,56.24842555614611,84.73921053551565,212.35233953944936,50.399237610682675,89.2235131991564,727.8226445227097,53.36269584478139,67.1102390028402,153.5584036791075,4.0,5.0,1.0,3.0,7.0,6.0,3.0,5.0,1.0,3.0,1.0,3.0,7.0,6.0,4.0,5.0,3.0,6.0,3.0,3.0,4.0,6.0,5.0,6.0,1.0,4.0,7.0,3.0,1.0,3.0
4,7,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,167.3924805468716,251.4330513749174,16.636496809190014,139.85657614404266,225.97058356463702,603.7946168810096,387.83062901861166,213.12244242617842,225.13581342365947,121.18924236829262,238.82602960085075,202.54913922060973,157.79331903915065,89.51557606753155,86.72264310126864,155.49251138914414,153.09447340815015,421.6423886088308,248.19596783736105,219.0394537349847,382.70521854414733,56.24842555614611,84.73921053551565,212.35233953944936,57.6444254515628,89.2235131991564,727.8226445227097,53.36269584478139,67.1102390028402,153.5584036791075,4.0,5.0,1.0,3.0,7.0,6.0,3.0,5.0,1.0,3.0,1.0,3.0,7.0,6.0,4.0,5.0,3.0,6.0,3.0,3.0,4.0,3.0,5.0,3.0,1.0,4.0,7.0,3.0,1.0,3.0
4,8,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,176.0945830958428,251.4330513749174,16.636496809190014,139.85657614404266,225.97058356463702,603.7946168810096,387.83062901861166,213.12244242617842,225.13581342365947,121.18924236829262,238.82602960085075,202.54913922060973,157.79331903915065,89.51557606753155,86.72264310126864,155.49251138914414,153.09447340815015,421.6423886088308,248.19596783736105,219.0394537349847,382.70521854414733,56.24842555614611,84.73921053551565,212.35233953944936,57.6444254515628,89.2235131991564,727.8226445227097,53.36269584478139,67.1102390028402,153.5584036791075,4.0,5.0,1.0,3.0,7.0,6.0,3.0,5.0,1.0,3.0,1.0,3.0,7.0,6.0,4.0,5.0,3.0,6.0,3.0,7.0,4.0,3.0,5.0,3.0,1.0,4.0,7.0,3.0,1.0,3.0
4,9,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,176.0945830958428,251.4330513749174,16.636496809190014,139.85657614404266,225.97058356463702,603.7946168810096,387.83062901861166,213.12244242617842,225.13581342365947,121.18924236829262,238.82602960085075,202.54913922060973,157.79331903915065,89.51557606753155,86.72264310126864,155.49251138914414,153.09447340815015,421.6423886088308,248.19596783736105,219.0394537349847,382.70521854414733,68.24645524167514,84.73921053551565,212.35233953944936,57.6444254515628,89.2235131991564,727.8226445227097,53.36269584478139,67.1102390028402,153.5584036791075,4.0,5.0,1.0,3.0,7.0,6.0,3.0,5.0,1.0,4.0,1.0,3.0,7.0,6.0,4.0,5.0,3.0,6.0,3.0,7.0,4.0,3.0,5.0,3.0,1.0,4.0,7.0,3.0,1.0,3.0
4,10,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,176.0945830958428,251.4330513749174,16.636496809190014,139.85657614404266,225.97058356463702,603.7946168810096,387.83062901861166,213.12244242617842,229.08006338470665,121.18924236829262,238.82602960085075,202.54913922060973,157.79331903915065,89.51557606753155,86.72264310126864,155.49251138914414,153.09447340815015,421.6423886088308,248.19596783736105,219.0394537349847,382.70521854414733,68.24645524167514,84.73921053551565,212.35233953944936,57.6444254515628,89.2235131991564,727.8226445227097,53.36269584478139,67.1102390028402,153.5584036791075,4.0,5.0,1.0,3.0,7.0,6.0,3.0,5.0,1.0,4.0,1.0,3.0,7.0,6.0,4.0,5.0,3.0,6.0,8.0,7.0,4.0,3.0,5.0,3.0,1.0,4.0,7.0,3.0,1.0,3.0
4,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,176.0945830958428,251.4330513749174,17.56827739024729,139.85657614404266,225.97058356463702,603.7946168810096,387.83062901861166,213.12244242617842,229.08006338470665,121.18924236829262,238.82602960085075,202.54913922060973,157.79331903915065,89.51557606753155,86.72264310126864,155.49251138914414,153.8458792003898,421.6423886088308,248.19596783736105,219.0394537349847,382.70521854414733,68.24645524167514,84.73921053551565,212.35233953944936,57.6444254515628,89.2235131991564,727.8226445227097,53.36269584478139,67.1102390028402,153.5584036791075,4.0,5.0,1.0,3.0,7.0,6.0,3.0,5.0,1.0,4.0,1.0,3.0,7.0,6.0,4.0,5.0,3.0,6.0,8.0,7.0,4.0,3.0,5.0,3.0,1.0,4.0,7.0,3.0,1.0,3.0
4,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,176.0945830958428,251.4330513749174,17.56827739024729,139.85657614404266,225.97058356463702,603.7946168810096,387.83062901861166,213.12244242617842,229.08006338470665,121.18924236829262,238.82602960085075,202.54913922060973,157.79331903915065,89.51557606753155,86.72264310126864,155.49251138914414,153.8458792003898,421.6423886088308,248.19596783736105,219.0394537349847,382.70521854414733,68.24645524167514,84.73921053551565,212.35233953944936,57.6444254515628,89.2235131991564,727.8226445227097,53.36269584478139,67.1102390028402,153.5584036791075,4.0,5.0,1.0,3.0,7.0,6.0,3.0,5.0,1.0,4.0,1.0,3.0,7.0,6.0,4.0,5.0,3.0,6.0,8.0,7.0,4.0,3.0,5.0,3.0,1.0,4.0,7.0,3.0,1.0,3.0
4,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,176.0945830958428,251.4330513749174,17.56827739024729,139.85657614404266,225.97058356463702,603.7946168810096,387.83062901861166,213.12244242617842,229.08006338470665,121.18924236829262,238.82602960085075,202.54913922060973,157.79331903915065,89.51557606753155,86.72264310126864,155.49251138914414,153.8458792003898,421.6423886088308,248.19596783736105,219.0394537349847,382.70521854414733,68.24645524167514,84.73921053551565,212.35233953944936,57.6444254515628,89.2235131991564,727.8226445227097,53.36269584478139,67.1102390028402,153.5584036791075,4.0,5.0,1.0,3.0,7.0,6.0,3.0,5.0,1.0,4.0,1.0,3.0,7.0,6.0,4.0,5.0,3.0,6.0,8.0,7.0,4.0,3.0,5.0,3.0,1.0,4.0,7.0,3.0,1.0,3.0
4,14,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,176.0945830958428,251.4330513749174,17.56827739024729,139.85657614404266,225.97058356463702,603.7946168810096,387.83062901861166,213.12244242617842,229.08006338470665,121.18924236829262,238.82602960085075,202.54913922060973,157.79331903915065,89.51557606753155,86.72264310126864,155.49251138914414,153.8458792003898,421.6423886088308,248.19596783736105,219.0394537349847,382.70521854414733,68.24645524167514,84.73921053551565,212.35233953944936,57.6444254515628,89.2235131991564,727.8226445227097,53.36269584478139,67.1102390028402,153.5584036791075,4.0,5.0,1.0,3.0,7.0,6.0,3.0,5.0,1.0,4.0,1.0,3.0,7.0,6.0,4.0,5.0,3.0,6.0,8.0,7.0,3.0,3.0,5.0,3.0,1.0,4.0,7.0,3.0,1.0,3.0
4,15,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,176.0945830958428,251.4330513749174,17.56827739024729,139.85657614404266,225.97058356463702,603.7946168810096,387.83062901861166,213.12244242617842,229.08006338470665,121.18924236829262,238.82602960085075,202.54913922060973,157.79331903915065,89.51557606753155,86.72264310126864,155.49251138914414,153.8458792003898,421.6423886088308,248.19596783736105,219.0394537349847,382.70521854414733,68.24645524167514,84.73921053551565,212.35233953944936,57.6444254515628,89.2235131991564,727.8226445227097,53.36269584478139,67.1102390028402,153.5584036791075,4.0,5.0,1.0,3.0,7.0,6.0,3.0,5.0,1.0,4.0,1.0,3.0,7.0,6.0,4.0,5.0,3.0,6.0,8.0,7.0,3.0,3.0,5.0,3.0,1.0,4.0,7.0,3.0,1.0,3.0
4,16,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,176.0945830958428,251.4330513749174,17.56827739024729,139.85657614404266,225.97058356463702,603.7946168810096,387.83062901861166,213.12244242617842,229.08006338470665,121.18924236829262,238.82602960085075,202.54913922060973,157.79331903915065,89.51557606753155,86.72264310126864,155.49251138914414,153.8458792003898,421.6423886088308,248.19596783736105,219.0394537349847,382.70521854414733,68.24645524167514,84.73921053551565,212.35233953944936,57.6444254515628,89.2235131991564,727.8226445227097,53.36269584478139,67.1102390028402,153.5584036791075,4.0,5.0,1.0,3.0,7.0,6.0,3.0,5.0,1.0,4.0,1.0,3.0,7.0,6.0,4.0,5.0,3.0,6.0,8.0,7.0,3.0,3.0,5.0,3.0,1.0,4.0,7.0,3.0,1.0,3.0
4,17,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,176.0945830958428,251.4330513749174,17.56827739024729,139.85657614404266,225.97058356463702,603.7946168810096,387.83062901861166,213.12244242617842,229.08006338470665,121.18924236829262,238.82602960085075,202.54913922060973,157.79331903915065,89.51557606753155,86.72264310126864,155.49251138914414,153.8458792003898,421.6423886088308,248.19596783736105,219.0394537349847,382.70521854414733,68.24645524167514,84.73921053551565,212.35233953944936,57.6444254515628,89.2235131991564,727.8226445227097,53.36269584478139,67.1102390028402,153.5584036791075,4.0,5.0,1.0,3.0,7.0,6.0,3.0,5.0,1.0,4.0,1.0,3.0,7.0,6.0,4.0,5.0,3.0,6.0,8.0,7.0,3.0,3.0,5.0,3.0,1.0,4.0,7.0,3.0,1.0,3.0
4,18,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,176.0945830958428,251.4330513749174,17.56827739024729,139.85657614404266,225.97058356463702,603.7946168810096,387.83062901861166,213.12244242617842,229.08006338470665,121.18924236829262,238.82602960085075,202.54913922060973,157.79331903915065,89.51557606753155,86.72264310126864,155.49251138914414,153.8458792003898,421.6423886088308,248.19596783736105,219.0394537349847,382.70521854414733,68.24645524167514,84.73921053551565,212.35233953944936,57.6444254515628,89.2235131991564,727.8226445227097,53.36269584478139,67.1102390028402,153.5584036791075,4.0,5.0,1.0,3.0,7.0,6.0,3.0,5.0,1.0,4.0,1.0,3.0,7.0,6.0,4.0,5.0,3.0,6.0,8.0,7.0,3.0,3.0,5.0,3.0,1.0,4.0,7.0,3.0,1.0,3.0
4,19,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,176.0945830958428,251.4330513749174,17.56827739024729,139.85657614404266,225.97058356463702,603.7946168810096,387.83062901861166,213.12244242617842,229.08006338470665,121.18924236829262,238.82602960085075,202.54913922060973,157.79331903915065,89.51557606753155,86.72264310126864,155.49251138914414,153.8458792003898,421.6423886088308,248.19596783736105,219.0394537349847,382.70521854414733,68.24645524167514,84.73921053551565,212.35233953944936,57.6444254515628,89.2235131991564,727.8226445227097,53.36269584478139,67.1102390028402,153.5584036791075,4.0,5.0,1.0,3.0,7.0,6.0,3.0,5.0,1.0,4.0,1.0,3.0,7.0,6.0,4.0,5.0,3.0,6.0,8.0,7.0,3.0,3.0,5.0,3.0,1.0,4.0,7.0,3.0,1.0,3.0
4,20,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,176.0945830958428,251.4330513749174,17.56827739024729,139.85657614404266,225.97058356463702,603.7946168810096,387.83062901861166,213.12244242617842,229.08006338470665,121.18924236829262,238.82602960085075,202.54913922060973,157.79331903915065,89.51557606753155,86.72264310126864,155.49251138914414,153.8458792003898,421.6423886088308,248.19596783736105,219.0394537349847,382.70521854414733,68.24645524167514,84.73921053551565,212.35233953944936,57.6444254515628,89.2235131991564,727.8226445227097,53.36269584478139,67.1102390028402,153.5584036791075,4.0,5.0,1.0,3.0,7.0,6.0,3.0,5.0,1.0,4.0,1.0,3.0,7.0,6.0,4.0,5.0,3.0,6.0,8.0,7.0,3.0,3.0,5.0,3.0,1.0,4.0,7.0,3.0,1.0,3.0
4,21,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,176.0945830958428,251.4330513749174,17.56827739024729,139.85657614404266,225.97058356463702,603.7946168810096,387.83062901861166,213.12244242617842,229.08006338470665,121.18924236829262,238.82602960085075,202.54913922060973,157.79331903915065,89.51557606753155,86.72264310126864,155.49251138914414,153.8458792003898,421.6423886088308,248.19596783736105,219.0394537349847,382.70521854414733,68.24645524167514,84.73921053551565,212.35233953944936,57.6444254515628,89.2235131991564,727.8226445227097,53.36269584478139,67.1102390028402,153.5584036791075,4.0,5.0,1.0,3.0,7.0,6.0,3.0,5.0,1.0,4.0,1.0,3.0,7.0,6.0,4.0,5.0,3.0,6.0,8.0,7.0,3.0,3.0,5.0,3.0,1.0,4.0,7.0,3.0,1.0,3.0
4,22,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,176.0945830958428,251.4330513749174,17.56827739024729,139.85657614404266,225.97058356463702,603.7946168810096,387.83062901861166,213.12244242617842,229.08006338470665,121.18924236829262,238.82602960085075,202.54913922060973,157.79331903915065,89.51557606753155,86.72264310126864,155.49251138914414,153.8458792003898,421.6423886088308,248.19596783736105,219.0394537349847,382.70521854414733,68.24645524167514,84.73921053551565,212.35233953944936,57.6444254515628,89.2235131991564,727.8226445227097,53.36269584478139,67.1102390028402,153.5584036791075,4.0,5.0,1.0,3.0,7.0,6.0,3.0,5.0,1.0,4.0,1.0,3.0,7.0,6.0,4.0,5.0,3.0,6.0,8.0,7.0,3.0,3.0,5.0,3.0,1.0,4.0,7.0,3.0,1.0,3.0
4,23,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,176.0945830958428,251.4330513749174,17.56827739024729,139.85657614404266,225.97058356463702,603.7946168810096,387.83062901861166,213.12244242617842,229.08006338470665,121.18924236829262,238.82602960085075,202.54913922060973,157.79331903915065,89.51557606753155,86.72264310126864,155.49251138914414,153.8458792003898,421.6423886088308,248.19596783736105,219.0394537349847,382.70521854414733,68.24645524167514,84.73921053551565,212.35233953944936,57.6444254515628,89.2235131991564,727.8226445227097,53.36269584478139,67.1102390028402,153.5584036791075,4.0,5.0,1.0,3.0,7.0,6.0,3.0,5.0,1.0,4.0,1.0,3.0,7.0,6.0,4.0,5.0,3.0,6.0,8.0,7.0,3.0,3.0,5.0,3.0,1.0,4.0,7.0,3.0,1.0,3.0
4,24,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,176.0945830958428,251.4330513749174,17.56827739024729,139.85657614404266,225.97058356463702,603.7946168810096,387.83062901861166,213.12244242617842,229.08006338470665,121.18924236829262,238.82602960085075,202.54913922060973,157.79331903915065,89.51557606753155,86.72264310126864,155.49251138914414,153.8458792003898,421.6423886088308,248.19596783736105,219.0394537349847,382.70521854414733,68.24645524167514,84.73921053551565,212.35233953944936,57.6444254515628,89.2235131991564,727.8226445227097,53.36269584478139,67.1102390028402,153.5584036791075,4.0,5.0,1.0,3.0,7.0,6.0,3.0,5.0,1.0,4.0,1.0,3.0,7.0,6.0,4.0,5.0,3.0,6.0,8.0,7.0,3.0,3.0,5.0,3.0,1.0,4.0,7.0,3.0,1.0,3.0
4,25,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,176.0945830958428,251.4330513749174,17.56827739024729,139.85657614404266,225.97058356463702,603.7946168810096,387.83062901861166,213.12244242617842,229.08006338470665,121.18924236829262,238.82602960085075,202.54913922060973,157.79331903915065,89.51557606753155,86.72264310126864,155.49251138914414,153.8458792003898,421.6423886088308,248.19596783736105,219.0394537349847,382.70521854414733,68.24645524167514,84.73921053551565,212.35233953944936,57.6444254515628,89.2235131991564,727.8226445227097,53.36269584478139,67.1102390028402,153.5584036791075,4.0,5.0,1.0,3.0,7.0,6.0,3.0,5.0,1.0,4.0,1.0,3.0,7.0,6.0,4.0,5.0,3.0,6.0,8.0,7.0,3.0,3.0,5.0,3.0,1.0,4.0,7.0,3.0,1.0,3.0
4,26,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,176.0945830958428,251.4330513749174,17.56827739024729,139.85657614404266,225.97058356463702,603.7946168810096,387.83062901861166,213.12244242617842,229.08006338470665,121.18924236829262,238.82602960085075,202.54913922060973,157.79331903915065,89.51557606753155,86.72264310126864,155.49251138914414,153.8458792003898,421.6423886088308,248.19596783736105,219.0394537349847,382.70521854414733,68.24645524167514,84.73921053551565,212.35233953944936,57.6444254515628,89.2235131991564,727.8226445227097,53.36269584478139,67.1102390028402,153.5584036791075,4.0,5.0,1.0,3.0,7.0,6.0,3.0,5.0,1.0,4.0,1.0,3.0,7.0,6.0,4.0,5.0,3.0,6.0,8.0,7.0,3.0,3.0,5.0,3.0,1.0,4.0,7.0,3.0,1.0,3.0
4,27,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,176.0945830958428,251.4330513749174,17.56827739024729,139.85657614404266,225.97058356463702,603.7946168810096,387.83062901861166,213.12244242617842,229.08006338470665,121.18924236829262,238.82602960085075,202.54913922060973,157.79331903915065,89.51557606753155,86.72264310126864,155.49251138914414,153.8458792003898,421.6423886088308,248.19596783736105,219.0394537349847,382.70521854414733,68.24645524167514,84.73921053551565,212.35233953944936,57.6444254515628,89.2235131991564,727.8226445227097,53.36269584478139,67.1102390028402,153.5584036791075,4.0,5.0,1.0,3.0,7.0,6.0,3.0,5.0,1.0,4.0,1.0,3.0,7.0,6.0,4.0,5.0,3.0,6.0,8.0,7.0,3.0,3.0,5.0,3.0,1.0,4.0,7.0,3.0,1.0,3.0
4,28,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,176.0945830958428,251.4330513749174,17.56827739024729,139.85657614404266,225.97058356463702,603.7946168810096,387.83062901861166,213.12244242617842,229.08006338470665,121.18924236829262,238.82602960085075,202.54913922060973,157.79331903915065,89.51557606753155,86.72264310126864,155.49251138914414,153.8458792003898,421.6423886088308,248.19596783736105,219.0394537349847,382.70521854414733,68.24645524167514,84.73921053551565,212.35233953944936,57.6444254515628,89.2235131991564,727.8226445227097,53.36269584478139,67.1102390028402,153.5584036791075,4.0,5.0,1.0,3.0,7.0,6.0,3.0,5.0,1.0,4.0,1.0,3.0,7.0,6.0,4.0,5.0,3.0,6.0,8.0,7.0,3.0,3.0,5.0,3.0,1.0,4.0,7.0,3.0,1.0,3.0
4,29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,176.0945830958428,251.4330513749174,17.56827739024729,139.85657614404266,225.97058356463702,603.7946168810096,387.83062901861166,213.12244242617842,229.08006338470665,121.18924236829262,238.82602960085075,202.54913922060973,157.79331903915065,89.51557606753155,86.72264310126864,155.49251138914414,153.8458792003898,421.6423886088308,248.19596783736105,219.0394537349847,382.70521854414733,68.24645524167514,84.73921053551565,212.35233953944936,57.6444254515628,89.2235131991564,727.8226445227097,53.36269584478139,67.1102390028402,153.5584036791075,4.0,5.0,1.0,3.0,7.0,6.0,3.0,5.0,1.0,4.0,1.0,3.0,7.0,6.0,4.0,5.0,3.0,6.0,8.0,7.0,3.0,3.0,5.0,3.0,1.0,4.0,7.0,3.0,1.0,3.0
4,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,176.0945830958428,251.4330513749174,17.56827739024729,139.85657614404266,225.97058356463702,603.7946168810096,387.83062901861166,213.12244242617842,229.08006338470665,121.18924236829262,238.82602960085075,202.54913922060973,157.79331903915065,89.51557606753155,86.72264310126864,155.49251138914414,153.8458792003898,421.6423886088308,248.19596783736105,219.0394537349847,382.70521854414733,68.24645524167514,84.73921053551565,212.35233953944936,57.6444254515628,89.2235131991564,727.8226445227097,53.36269584478139,67.1102390028402,153.5584036791075,4.0,5.0,1.0,3.0,7.0,6.0,9.0,5.0,1.0,4.0,1.0,3.0,7.0,6.0,4.0,5.0,3.0,6.0,8.0,7.0,3.0,3.0,5.0,3.0,1.0,4.0,7.0,3.0,1.0,3.0
4,31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,176.0945830958428,251.4330513749174,17.56827739024729,139.85657614404266,225.97058356463702,603.7946168810096,387.83062901861166,213.12244242617842,229.08006338470665,121.18924236829262,238.82602960085075,202.54913922060973,157.79331903915065,89.51557606753155,86.72264310126864,155.49251138914414,153.8458792003898,421.6423886088308,248.19596783736105,219.0394537349847,382.70521854414733,68.24645524167514,84.73921053551565,212.35233953944936,57.6444254515628,89.2235131991564,727.8226445227097,53.36269584478139,67.1102390028402,153.5584036791075,4.0,5.0,1.0,3.0,7.0,6.0,9.0,5.0,1.0,4.0,1.0,3.0,7.0,6.0,4.0,5.0,3.0,6.0,8.0,7.0,3.0,3.0,5.0,3.0,1.0,4.0,7.0,3.0,1.0,3.0
